condition,seed,contaminated,task,treesim,process_status,api_error,elapsed_sec,rag_calls,mem_calls,total_tool_calls,openrouter_cost_usd
M_placebo,s3,,ExampleEDPWellbore,0.2943,success,False,186.5,11,0,23,0.10148453999999998
M_placebo,s3,,ExampleIsothermalLeakyWell,0.2504,success,False,285.4,13,0,15,0.08472282
M_placebo,s3,,ExampleMandel,0.1571,success,False,388.3,11,0,27,0.52850376
M_placebo,s3,,ExampleThermalLeakyWell,0.9808,success,False,370.0,21,0,40,0.79924326
M_placebo,s3,,ExampleThermoporoelasticConsolidation,0.3733,success,False,146.2,22,0,27,0.5662665
M_placebo,s3,,TutorialPoroelasticity,0.3449,success,False,177.6,18,0,26,0.4697562
M_placebo,s3,,TutorialSneddon,0.1181,success,False,306.9,11,0,33,0.4471265400000001
M_placebo,s3,,buckleyLeverettProblem,0.9562,success,False,153.4,16,0,30,0.42366587999999994
M_placebo,s3,,kgdExperimentValidation,0.2712,success,False,431.5,17,0,35,0.30210251999999993
M_placebo,s3,,pknViscosityDominated,0.3237,success,False,327.8,20,0,31,0.51940578
M1_u_cheatsheet_ungrounded,s1,,AdvancedExampleCasedContactThermoElasticWellbore,0.9571,success,False,152.4,7,0,16,0.3030222
M1_u_cheatsheet_ungrounded,s1,,AdvancedExampleDeviatedElasticWellbore,0.9682,success,False,79.8,5,0,13,0.1485606
M1_u_cheatsheet_ungrounded,s1,,AdvancedExampleDruckerPrager,0.9922,success,False,126.0,9,0,23,0.32223
M1_u_cheatsheet_ungrounded,s1,,AdvancedExampleExtendedDruckerPrager,0.9611,success,False,177.4,6,0,26,0.37011360000000004
M1_u_cheatsheet_ungrounded,s1,,AdvancedExampleModifiedCamClay,1.0,success,False,68.8,5,0,11,0.15043799999999996
M1_u_cheatsheet_ungrounded,s1,,AdvancedExampleViscoDruckerPrager,1.0,success,False,74.2,8,0,13,0.1588092
M1_u_cheatsheet_ungrounded,s1,,ExampleDPWellbore,1.0,success,False,77.2,4,0,12,0.1487088
M1_u_cheatsheet_ungrounded,s1,,ExampleEDPWellbore,0.396,success,False,442.0,26,0,44,1.0977432
M1_u_cheatsheet_ungrounded,s1,,ExampleIsothermalLeakyWell,0.9929,success,False,97.7,8,0,13,0.151161
M1_u_cheatsheet_ungrounded,s1,,ExampleMandel,0.9519,success,False,266.7,12,0,30,0.5517749999999999
M1_u_cheatsheet_ungrounded,s1,,ExampleThermalLeakyWell,0.9821,success,False,81.7,8,0,12,0.1297818
M1_u_cheatsheet_ungrounded,s1,,ExampleThermoporoelasticConsolidation,0.9322,success,False,186.4,21,0,33,0.520983
M1_u_cheatsheet_ungrounded,s1,,TutorialPoroelasticity,0.3058,success,False,195.9,18,0,30,0.6206843999999999
M1_u_cheatsheet_ungrounded,s1,,TutorialSneddon,0.2569,success,False,255.1,18,0,35,0.7688994000000001
M1_u_cheatsheet_ungrounded,s1,,buckleyLeverettProblem,0.9844,success,False,162.1,14,0,25,0.40081200000000006
M1_u_cheatsheet_ungrounded,s1,,kgdExperimentValidation,0.9234,success,False,205.1,14,0,22,0.3324264
M1_u_cheatsheet_ungrounded,s1,,pknViscosityDominated,1.0,success,False,109.8,7,0,14,0.2250828
M1_u_cheatsheet_ungrounded,s2,,AdvancedExampleCasedContactThermoElasticWellbore,0.9824,success,False,304.2,29,0,42,1.1522442
M1_u_cheatsheet_ungrounded,s2,,AdvancedExampleDeviatedElasticWellbore,0.9682,success,False,107.7,8,0,17,0.2664936
M1_u_cheatsheet_ungrounded,s2,,AdvancedExampleDruckerPrager,1.0,success,False,107.6,7,0,18,0.29361899999999996
M1_u_cheatsheet_ungrounded,s2,,AdvancedExampleExtendedDruckerPrager,0.9517,success,False,141.3,8,0,17,0.2458824
M1_u_cheatsheet_ungrounded,s2,,AdvancedExampleModifiedCamClay,1.0,success,False,76.7,3,0,15,0.12644640000000001
M1_u_cheatsheet_ungrounded,s2,,AdvancedExampleViscoDruckerPrager,0.9108,success,False,286.5,7,0,28,0.38540501999999993
M1_u_cheatsheet_ungrounded,s2,,ExampleDPWellbore,0.9802,success,False,91.3,8,0,15,0.2353308
M1_u_cheatsheet_ungrounded,s2,,ExampleEDPWellbore,0.9691,success,False,115.7,9,0,16,0.2555646
M1_u_cheatsheet_ungrounded,s2,,ExampleIsothermalLeakyWell,0.8708,success,False,141.0,6,0,19,0.2714784
M1_u_cheatsheet_ungrounded,s2,,ExampleMandel,0.0,success,False,134.7,15,0,23,0.424266
M1_u_cheatsheet_ungrounded,s2,,ExampleThermalLeakyWell,0.9671,success,False,861.1,9,0,57,1.6929718800000004
M1_u_cheatsheet_ungrounded,s2,,ExampleThermoporoelasticConsolidation,0.9002,success,False,152.0,5,0,16,0.24699120000000002
M1_u_cheatsheet_ungrounded,s2,,TutorialPoroelasticity,0.9453,success,False,139.0,8,0,25,0.46462979999999987
M1_u_cheatsheet_ungrounded,s2,,TutorialSneddon,0.2991,success,False,319.1,18,0,39,1.0839185999999998
M1_u_cheatsheet_ungrounded,s2,,buckleyLeverettProblem,0.506,success,False,255.5,20,0,32,0.6684487200000001
M1_u_cheatsheet_ungrounded,s2,,kgdExperimentValidation,0.0543,success,False,131.4,12,0,20,0.2895965999999999
M1_u_cheatsheet_ungrounded,s2,,pknViscosityDominated,1.0,success,False,118.5,5,0,15,0.2067792
M1_u_cheatsheet_ungrounded,s3,,AdvancedExampleCasedContactThermoElasticWellbore,0.3227,success,False,224.2,22,0,31,0.51126882
M1_u_cheatsheet_ungrounded,s3,,AdvancedExampleDeviatedElasticWellbore,0.9468,success,False,127.3,6,0,15,0.07103651999999999
M1_u_cheatsheet_ungrounded,s3,,AdvancedExampleDruckerPrager,0.9983,success,False,180.8,6,0,17,0.14830842000000002
M1_u_cheatsheet_ungrounded,s3,,AdvancedExampleExtendedDruckerPrager,0.6393,success,False,488.6,17,0,28,0.38085876
M1_u_cheatsheet_ungrounded,s3,,AdvancedExampleModifiedCamClay,0.966,success,False,141.1,7,0,19,0.12557778
M1_u_cheatsheet_ungrounded,s3,,AdvancedExampleViscoDruckerPrager,0.5094,success,False,197.3,8,0,21,0.3577569
M1_u_cheatsheet_ungrounded,s3,,ExampleDPWellbore,0.975,success,False,202.7,6,0,15,0.09997632000000001
M1_u_cheatsheet_ungrounded,s3,,ExampleEDPWellbore,0.9408,success,False,118.9,9,0,19,0.2573172
M1_u_cheatsheet_ungrounded,s3,,ExampleIsothermalLeakyWell,0.37,success,False,275.9,16,0,34,0.6303008399999999
M1_u_cheatsheet_ungrounded,s3,,ExampleMandel,0.9892,success,False,281.1,12,0,25,0.34430166000000006
M1_u_cheatsheet_ungrounded,s3,,ExampleThermalLeakyWell,0.9694,success,False,126.9,10,0,18,0.16106742000000002
M1_u_cheatsheet_ungrounded,s3,,ExampleThermoporoelasticConsolidation,0.8996,success,False,156.3,8,0,18,0.23717459999999999
M1_u_cheatsheet_ungrounded,s3,,TutorialPoroelasticity,0.6641,success,False,147.5,13,0,25,0.4854495
M1_u_cheatsheet_ungrounded,s3,,TutorialSneddon,0.3028,success,False,310.8,16,0,42,0.9661597199999999
M1_u_cheatsheet_ungrounded,s3,,buckleyLeverettProblem,0.9427,success,False,349.1,16,0,61,1.3505353199999999
M1_u_cheatsheet_ungrounded,s3,,kgdExperimentValidation,0.9983,success,False,136.5,11,0,20,0.26521434
M1_u_cheatsheet_ungrounded,s3,,pknViscosityDominated,0.2725,success,False,257.8,17,0,32,0.7578561
M1_g_cheatsheet_grounded,s1,,AdvancedExampleCasedContactThermoElasticWellbore,0.9886,success,False,162.9,5,0,16,0.2769195
M1_g_cheatsheet_grounded,s1,,AdvancedExampleDeviatedElasticWellbore,0.9976,success,False,92.1,7,0,14,0.21064080000000002
M1_g_cheatsheet_grounded,s1,,AdvancedExampleDruckerPrager,0.9594,success,False,233.8,11,0,21,0.1865799
M1_g_cheatsheet_grounded,s1,,AdvancedExampleExtendedDruckerPrager,0.5332,success,False,229.2,12,0,26,0.4849182
M1_g_cheatsheet_grounded,s1,,AdvancedExampleModifiedCamClay,0.5867,success,False,204.0,8,0,21,0.28181219999999996
M1_g_cheatsheet_grounded,s1,,AdvancedExampleViscoDruckerPrager,0.9417,success,False,100.5,3,0,18,0.1996422
M1_g_cheatsheet_grounded,s1,,ExampleDPWellbore,0.945,success,False,91.8,4,0,12,0.1548066
M1_g_cheatsheet_grounded,s1,,ExampleEDPWellbore,0.4196,success,False,163.7,14,0,21,0.353265
M1_g_cheatsheet_grounded,s1,,ExampleIsothermalLeakyWell,0.9929,success,False,234.3,8,0,17,0.20690369999999997
M1_g_cheatsheet_grounded,s1,,ExampleMandel,0.9705,success,False,251.2,6,0,29,0.4105428
M1_g_cheatsheet_grounded,s1,,ExampleThermalLeakyWell,0.962,success,False,176.7,6,0,15,0.1511484
M1_g_cheatsheet_grounded,s1,,ExampleThermoporoelasticConsolidation,0.9322,success,False,162.5,11,0,22,0.2971902
M1_g_cheatsheet_grounded,s1,,TutorialPoroelasticity,0.4258,success,False,261.4,12,0,25,0.456954
M1_g_cheatsheet_grounded,s1,,TutorialSneddon,0.9333,success,False,180.8,8,0,27,0.3145584
M1_g_cheatsheet_grounded,s1,,buckleyLeverettProblem,0.9689,success,False,82.4,5,0,13,0.13908600000000002
M1_g_cheatsheet_grounded,s1,,kgdExperimentValidation,0.9196,success,False,485.7,13,0,38,0.8951694
M1_g_cheatsheet_grounded,s1,,pknViscosityDominated,0.4041,success,False,282.9,29,0,47,1.0455672
M1_g_cheatsheet_grounded,s2,,AdvancedExampleCasedContactThermoElasticWellbore,0.9536,success,False,150.6,8,0,17,0.24224999999999997
M1_g_cheatsheet_grounded,s2,,AdvancedExampleDeviatedElasticWellbore,0.4335,success,False,241.3,27,0,36,0.5886552
M1_g_cheatsheet_grounded,s2,,AdvancedExampleDruckerPrager,0.9215,success,False,119.3,11,0,20,0.20186520000000002
M1_g_cheatsheet_grounded,s2,,AdvancedExampleExtendedDruckerPrager,0.9125,success,False,180.0,6,0,16,0.20091479999999998
M1_g_cheatsheet_grounded,s2,,AdvancedExampleModifiedCamClay,0.5157,success,False,170.0,13,0,26,0.41754119999999995
M1_g_cheatsheet_grounded,s2,,AdvancedExampleViscoDruckerPrager,0.9983,success,False,121.9,6,0,15,0.1958244
M1_g_cheatsheet_grounded,s2,,ExampleDPWellbore,1.0,success,False,148.1,8,0,17,0.1785192
M1_g_cheatsheet_grounded,s2,,ExampleEDPWellbore,0.4118,success,False,628.0,20,0,52,1.3905947999999997
M1_g_cheatsheet_grounded,s2,,ExampleIsothermalLeakyWell,0.9876,success,False,225.5,13,0,22,0.3563277
M1_g_cheatsheet_grounded,s2,,ExampleMandel,0.9685,success,False,197.2,13,0,33,0.5250234
M1_g_cheatsheet_grounded,s2,,ExampleThermalLeakyWell,0.9694,success,False,133.9,10,0,17,0.1994724
M1_g_cheatsheet_grounded,s2,,ExampleThermoporoelasticConsolidation,0.2568,success,False,570.1,25,0,50,1.2517101000000004
M1_g_cheatsheet_grounded,s2,,TutorialPoroelasticity,0.2887,success,False,233.5,17,0,33,0.7281623999999999
M1_g_cheatsheet_grounded,s2,,TutorialSneddon,0.3163,success,False,294.6,12,0,26,0.44722290000000003
M1_g_cheatsheet_grounded,s2,,buckleyLeverettProblem,0.93,success,False,278.6,6,0,25,0.28258890000000003
M1_g_cheatsheet_grounded,s2,,kgdExperimentValidation,1.0,success,False,120.3,6,0,14,0.1969206
M1_g_cheatsheet_grounded,s2,,pknViscosityDominated,0.9632,success,False,656.5,27,0,53,1.9699332000000003
M1_g_cheatsheet_grounded,s3,,AdvancedExampleCasedContactThermoElasticWellbore,0.3668,success,False,485.9,30,0,41,0.85201446
M1_g_cheatsheet_grounded,s3,,AdvancedExampleDeviatedElasticWellbore,0.3091,success,False,309.0,20,0,35,0.51327216
M1_g_cheatsheet_grounded,s3,,AdvancedExampleDruckerPrager,0.9611,success,False,95.9,4,0,16,0.14959740000000002
M1_g_cheatsheet_grounded,s3,,AdvancedExampleExtendedDruckerPrager,0.8972,success,False,179.4,7,0,25,0.2507889
M1_g_cheatsheet_grounded,s3,,AdvancedExampleModifiedCamClay,0.9533,success,False,103.1,6,0,16,0.1369464
M1_g_cheatsheet_grounded,s3,,AdvancedExampleViscoDruckerPrager,0.9594,success,False,129.7,4,0,11,0.12921702
M1_g_cheatsheet_grounded,s3,,ExampleDPWellbore,0.968,success,False,148.3,6,0,15,0.17049792
M1_g_cheatsheet_grounded,s3,,ExampleEDPWellbore,0.9833,success,False,89.0,6,0,13,0.180867
M1_g_cheatsheet_grounded,s3,,ExampleIsothermalLeakyWell,0.4561,success,False,292.5,12,0,26,0.5728614000000001
M1_g_cheatsheet_grounded,s3,,ExampleMandel,0.964,success,False,145.6,6,0,16,0.18705821999999997
M1_g_cheatsheet_grounded,s3,,ExampleThermalLeakyWell,0.4791,success,False,387.5,24,0,37,0.9542321999999999
M1_g_cheatsheet_grounded,s3,,ExampleThermoporoelasticConsolidation,0.904,success,False,188.5,9,0,22,0.3014169
M1_g_cheatsheet_grounded,s3,,TutorialPoroelasticity,0.3867,success,False,230.4,24,0,29,0.43064147999999997
M1_g_cheatsheet_grounded,s3,,TutorialSneddon,0.9445,success,False,218.5,9,0,35,0.3985188
M1_g_cheatsheet_grounded,s3,,buckleyLeverettProblem,0.8815,success,False,222.9,8,0,14,0.15092123999999998
M1_g_cheatsheet_grounded,s3,,kgdExperimentValidation,0.7273,success,False,117.1,6,0,13,0.1723968
M1_g_cheatsheet_grounded,s3,,pknViscosityDominated,0.2295,success,False,473.3,14,0,30,0.74229246
M3_g_tool_grounded,s1,,AdvancedExampleCasedContactThermoElasticWellbore,0.0,success,False,23.3,3,0,3,
M3_g_tool_grounded,s1,,AdvancedExampleDeviatedElasticWellbore,0.0825,success,False,246.6,15,0,20,0.08163312
M3_g_tool_grounded,s1,,AdvancedExampleDruckerPrager,0.4718,success,False,273.6,9,0,22,0.10774260000000001
M3_g_tool_grounded,s1,,AdvancedExampleExtendedDruckerPrager,0.4515,success,False,301.1,10,0,35,0.1393938
M3_g_tool_grounded,s1,,AdvancedExampleModifiedCamClay,0.3708,success,False,275.0,10,0,30,0.14939454
M3_g_tool_grounded,s1,,AdvancedExampleViscoDruckerPrager,1.0,success,False,81.3,5,0,9,0.01827786
M3_g_tool_grounded,s1,,ExampleDPWellbore,0.1674,success,False,316.8,12,0,21,0.07718538
M3_g_tool_grounded,s1,,ExampleEDPWellbore,0.2717,success,False,303.4,22,0,32,0.24352044
M3_g_tool_grounded,s1,,ExampleIsothermalLeakyWell,0.3348,success,False,487.5,20,0,30,0.23498046000000003
M3_g_tool_grounded,s1,,ExampleMandel,0.0,success,False,401.5,16,0,30,0.20402939999999997
M3_g_tool_grounded,s1,,ExampleThermalLeakyWell,0.3063,success,False,360.8,15,0,28,0.13552704000000002
M3_g_tool_grounded,s1,,ExampleThermoporoelasticConsolidation,0.0726,success,False,326.0,13,0,26,0.26440589999999997
M3_g_tool_grounded,s1,,TutorialPoroelasticity,0.2728,success,False,206.7,17,0,22,0.12164004
M3_g_tool_grounded,s1,,TutorialSneddon,0.1902,success,False,827.0,28,0,62,0.6874222800000002
M3_g_tool_grounded,s1,,buckleyLeverettProblem,0.3397,success,False,159.3,19,0,23,0.12963144
M3_g_tool_grounded,s1,,kgdExperimentValidation,0.2601,success,False,210.6,11,0,18,0.08153964
M3_g_tool_grounded,s1,,pknViscosityDominated,0.186,success,False,206.1,16,0,21,0.12911076
M3_g_tool_grounded,s2,403 weekly key limit (17/17 tasks),AdvancedExampleCasedContactThermoElasticWellbore,0.0,failed,True,56.8,10,0,10,0.015873119999999998
M3_g_tool_grounded,s2,403 weekly key limit (17/17 tasks),AdvancedExampleDeviatedElasticWellbore,0.0,failed,True,58.3,12,0,12,0.02705118
M3_g_tool_grounded,s2,403 weekly key limit (17/17 tasks),AdvancedExampleDruckerPrager,0.0,failed,True,65.4,8,0,10,0.030139859999999997
M3_g_tool_grounded,s2,403 weekly key limit (17/17 tasks),AdvancedExampleExtendedDruckerPrager,0.0,failed,True,114.9,9,0,11,0.0301212
M3_g_tool_grounded,s2,403 weekly key limit (17/17 tasks),AdvancedExampleModifiedCamClay,0.0,failed,True,61.6,13,0,13,0.02285856
M3_g_tool_grounded,s2,403 weekly key limit (17/17 tasks),AdvancedExampleViscoDruckerPrager,0.0,failed,True,7.1,0,0,0,
M3_g_tool_grounded,s2,403 weekly key limit (17/17 tasks),ExampleDPWellbore,0.0,failed,True,62.4,17,0,17,0.04358112
M3_g_tool_grounded,s2,403 weekly key limit (17/17 tasks),ExampleEDPWellbore,0.0,failed,True,63.8,12,0,12,0.023658600000000002
M3_g_tool_grounded,s2,403 weekly key limit (17/17 tasks),ExampleIsothermalLeakyWell,0.0,failed,True,115.8,12,0,13,0.0374706
M3_g_tool_grounded,s2,403 weekly key limit (17/17 tasks),ExampleMandel,0.0,failed,True,64.2,16,0,16,0.025103939999999998
M3_g_tool_grounded,s2,403 weekly key limit (17/17 tasks),ExampleThermalLeakyWell,0.0,failed,True,62.3,15,0,15,0.02644362
M3_g_tool_grounded,s2,403 weekly key limit (17/17 tasks),ExampleThermoporoelasticConsolidation,0.0,failed,True,6.9,0,0,0,
M3_g_tool_grounded,s2,403 weekly key limit (17/17 tasks),TutorialPoroelasticity,0.0,failed,True,6.8,0,0,0,
M3_g_tool_grounded,s2,403 weekly key limit (17/17 tasks),TutorialSneddon,0.0,failed,True,60.8,9,0,9,0.00883914
M3_g_tool_grounded,s2,403 weekly key limit (17/17 tasks),buckleyLeverettProblem,0.0,failed,True,7.4,0,0,0,
M3_g_tool_grounded,s2,403 weekly key limit (17/17 tasks),kgdExperimentValidation,0.0,failed,True,64.3,13,0,13,0.02057628
M3_g_tool_grounded,s2,403 weekly key limit (17/17 tasks),pknViscosityDominated,0.0,failed,True,7.0,0,0,0,
M3_g_tool_grounded,s3,403 weekly key limit (17/17 tasks),AdvancedExampleCasedContactThermoElasticWellbore,0.0,failed,True,14.0,0,0,0,
M3_g_tool_grounded,s3,403 weekly key limit (17/17 tasks),AdvancedExampleDeviatedElasticWellbore,0.0,failed,True,15.5,0,0,0,
M3_g_tool_grounded,s3,403 weekly key limit (17/17 tasks),AdvancedExampleDruckerPrager,0.0,failed,True,15.2,0,0,0,
M3_g_tool_grounded,s3,403 weekly key limit (17/17 tasks),AdvancedExampleExtendedDruckerPrager,0.0,failed,True,14.7,0,0,0,
M3_g_tool_grounded,s3,403 weekly key limit (17/17 tasks),AdvancedExampleModifiedCamClay,0.0,failed,True,13.8,0,0,0,
M3_g_tool_grounded,s3,403 weekly key limit (17/17 tasks),AdvancedExampleViscoDruckerPrager,0.0,failed,True,6.8,0,0,0,
M3_g_tool_grounded,s3,403 weekly key limit (17/17 tasks),ExampleDPWellbore,0.0,failed,True,15.7,0,0,0,
M3_g_tool_grounded,s3,403 weekly key limit (17/17 tasks),ExampleEDPWellbore,0.0,failed,True,15.4,0,0,0,
M3_g_tool_grounded,s3,403 weekly key limit (17/17 tasks),ExampleIsothermalLeakyWell,0.0,failed,True,13.5,0,0,0,
M3_g_tool_grounded,s3,403 weekly key limit (17/17 tasks),ExampleMandel,0.0,failed,True,16.2,0,0,0,
M3_g_tool_grounded,s3,403 weekly key limit (17/17 tasks),ExampleThermalLeakyWell,0.0,failed,True,15.7,0,0,0,
M3_g_tool_grounded,s3,403 weekly key limit (17/17 tasks),ExampleThermoporoelasticConsolidation,0.0,failed,True,9.4,0,0,0,
M3_g_tool_grounded,s3,403 weekly key limit (17/17 tasks),TutorialPoroelasticity,0.0,failed,True,10.2,0,0,0,
M3_g_tool_grounded,s3,403 weekly key limit (17/17 tasks),TutorialSneddon,0.0,failed,True,14.8,0,0,0,
M3_g_tool_grounded,s3,403 weekly key limit (17/17 tasks),buckleyLeverettProblem,0.0,failed,True,8.9,0,0,0,
M3_g_tool_grounded,s3,403 weekly key limit (17/17 tasks),kgdExperimentValidation,0.0,failed,True,15.9,0,0,0,
M3_g_tool_grounded,s3,403 weekly key limit (17/17 tasks),pknViscosityDominated,0.0,failed,True,10.5,0,0,0,
M4_u_items_ungrounded,s1,,AdvancedExampleCasedContactThermoElasticWellbore,0.4145,success,False,482.5,30,0,48,1.3757514
M4_u_items_ungrounded,s1,,AdvancedExampleDeviatedElasticWellbore,0.9586,success,False,144.7,15,0,24,0.3485274
M4_u_items_ungrounded,s1,,AdvancedExampleDruckerPrager,1.0,success,False,165.0,9,0,24,0.3539472
M4_u_items_ungrounded,s1,,AdvancedExampleExtendedDruckerPrager,0.9076,success,False,98.0,7,0,18,0.20489039999999997
M4_u_items_ungrounded,s1,,AdvancedExampleModifiedCamClay,0.966,success,False,121.9,5,0,18,0.15036839999999999
M4_u_items_ungrounded,s1,,AdvancedExampleViscoDruckerPrager,0.9497,success,False,131.9,6,0,13,0.2001531
M4_u_items_ungrounded,s1,,ExampleDPWellbore,0.856,success,False,130.1,10,0,18,0.239208
M4_u_items_ungrounded,s1,,ExampleEDPWellbore,0.345,success,False,229.4,15,0,28,0.5774154
M4_u_items_ungrounded,s1,,ExampleIsothermalLeakyWell,0.3516,success,False,374.2,22,0,37,0.9236226
M4_u_items_ungrounded,s1,,ExampleMandel,0.4066,success,False,296.6,21,0,43,1.1092344
M4_u_items_ungrounded,s1,,ExampleThermalLeakyWell,0.9547,success,False,410.1,11,0,32,0.6944727000000002
M4_u_items_ungrounded,s1,,ExampleThermoporoelasticConsolidation,0.904,error,False,,0,0,0,
M4_u_items_ungrounded,s1,,TutorialPoroelasticity,0.4817,success,False,170.3,17,0,24,0.3257349
M4_u_items_ungrounded,s1,,TutorialSneddon,0.9455,success,False,702.0,28,0,85,2.4483216000000008
M4_u_items_ungrounded,s1,,buckleyLeverettProblem,0.9567,success,False,183.7,8,0,26,0.4610862
M4_u_items_ungrounded,s1,,kgdExperimentValidation,0.369,success,False,276.9,25,0,34,0.802821
M4_u_items_ungrounded,s1,,pknViscosityDominated,0.3298,success,False,285.7,22,0,35,0.8609814000000001
M4_u_items_ungrounded,s2,,AdvancedExampleCasedContactThermoElasticWellbore,0.9463,success,False,184.3,17,0,32,0.0842898
M4_u_items_ungrounded,s2,,AdvancedExampleDeviatedElasticWellbore,0.9952,success,False,87.0,9,0,16,0.0909714
M4_u_items_ungrounded,s2,,AdvancedExampleDruckerPrager,0.9854,success,False,94.7,8,0,22,0.081927
M4_u_items_ungrounded,s2,,AdvancedExampleExtendedDruckerPrager,0.9371,success,False,90.6,5,0,12,0.058227600000000004
M4_u_items_ungrounded,s2,,AdvancedExampleModifiedCamClay,0.9582,success,False,146.4,8,0,26,0.0584346
M4_u_items_ungrounded,s2,,AdvancedExampleViscoDruckerPrager,1.0,success,False,120.5,8,0,22,
M4_u_items_ungrounded,s2,,ExampleDPWellbore,0.9025,success,False,236.8,15,0,24,0.0852948
M4_u_items_ungrounded,s2,,ExampleEDPWellbore,0.9616,success,False,248.8,12,0,22,0.0373866
M4_u_items_ungrounded,s2,,ExampleIsothermalLeakyWell,0.3577,success,False,328.2,18,0,31,0.0902394
M4_u_items_ungrounded,s2,,ExampleMandel,0.8755,success,False,331.8,24,0,48,0.1031514
M4_u_items_ungrounded,s2,,ExampleThermalLeakyWell,0.4102,success,False,340.5,24,0,32,0.0378048
M4_u_items_ungrounded,s2,,ExampleThermoporoelasticConsolidation,0.3925,success,False,184.9,23,0,29,
M4_u_items_ungrounded,s2,,TutorialPoroelasticity,0.5107,success,False,241.8,32,0,37,
M4_u_items_ungrounded,s2,,TutorialSneddon,0.9513,success,False,219.1,17,0,38,0.0811254
M4_u_items_ungrounded,s2,,buckleyLeverettProblem,0.9611,success,False,168.0,18,0,29,
M4_u_items_ungrounded,s2,,kgdExperimentValidation,0.2912,success,False,590.1,28,0,47,1.5678066
M4_u_items_ungrounded,s2,,pknViscosityDominated,0.2453,success,False,143.0,10,0,16,
M4_u_items_ungrounded,s3,402 credit exhaustion (13/17 tasks),AdvancedExampleCasedContactThermoElasticWellbore,0.0,failed,True,11.2,0,0,0,
M4_u_items_ungrounded,s3,402 credit exhaustion (13/17 tasks),AdvancedExampleDeviatedElasticWellbore,0.0,failed,True,5.6,0,0,0,
M4_u_items_ungrounded,s3,402 credit exhaustion (13/17 tasks),AdvancedExampleDruckerPrager,0.0,failed,True,7.1,0,0,0,
M4_u_items_ungrounded,s3,402 credit exhaustion (13/17 tasks),AdvancedExampleExtendedDruckerPrager,0.0,failed,True,12.9,0,0,0,
M4_u_items_ungrounded,s3,402 credit exhaustion (13/17 tasks),AdvancedExampleModifiedCamClay,0.0,failed,True,8.6,0,0,0,
M4_u_items_ungrounded,s3,402 credit exhaustion (13/17 tasks),AdvancedExampleViscoDruckerPrager,0.9611,success,False,141.8,9,0,19,0.36346799999999996
M4_u_items_ungrounded,s3,402 credit exhaustion (13/17 tasks),ExampleDPWellbore,0.0,failed,True,10.3,0,0,0,
M4_u_items_ungrounded,s3,402 credit exhaustion (13/17 tasks),ExampleEDPWellbore,0.0,failed,True,11.7,0,0,0,
M4_u_items_ungrounded,s3,402 credit exhaustion (13/17 tasks),ExampleIsothermalLeakyWell,0.0,failed,True,6.2,0,0,0,
M4_u_items_ungrounded,s3,402 credit exhaustion (13/17 tasks),ExampleMandel,0.0,failed,True,11.3,0,0,0,
M4_u_items_ungrounded,s3,402 credit exhaustion (13/17 tasks),ExampleThermalLeakyWell,0.0,failed,True,5.1,0,0,0,
M4_u_items_ungrounded,s3,402 credit exhaustion (13/17 tasks),ExampleThermoporoelasticConsolidation,0.9283,success,False,212.4,23,0,36,0.7264008000000001
M4_u_items_ungrounded,s3,402 credit exhaustion (13/17 tasks),TutorialPoroelasticity,0.3519,success,False,128.1,13,0,18,0.2530428
M4_u_items_ungrounded,s3,402 credit exhaustion (13/17 tasks),TutorialSneddon,0.0,failed,True,7.1,0,0,0,
M4_u_items_ungrounded,s3,402 credit exhaustion (13/17 tasks),buckleyLeverettProblem,0.3642,success,False,128.7,13,0,17,0.23327520000000002
M4_u_items_ungrounded,s3,402 credit exhaustion (13/17 tasks),kgdExperimentValidation,0.0,failed,True,10.8,0,0,0,
M4_u_items_ungrounded,s3,402 credit exhaustion (13/17 tasks),pknViscosityDominated,0.0,failed,True,4.4,0,0,0,
M4_g_items_grounded,s1,,AdvancedExampleCasedContactThermoElasticWellbore,0.9886,success,False,153.4,6,0,14,0.2120838
M4_g_items_grounded,s1,,AdvancedExampleDeviatedElasticWellbore,0.8596,success,False,158.6,11,0,21,0.33009120000000003
M4_g_items_grounded,s1,,AdvancedExampleDruckerPrager,1.0,success,False,170.7,8,0,24,0.28570019999999996
M4_g_items_grounded,s1,,AdvancedExampleExtendedDruckerPrager,0.9611,success,False,160.7,9,0,21,0.2723202
M4_g_items_grounded,s1,,AdvancedExampleModifiedCamClay,0.9076,success,False,137.7,8,0,21,0.270333
M4_g_items_grounded,s1,,AdvancedExampleViscoDruckerPrager,0.643,success,False,155.6,11,0,15,0.16467996
M4_g_items_grounded,s1,,ExampleDPWellbore,1.0,success,False,142.6,11,0,21,0.27051780000000003
M4_g_items_grounded,s1,,ExampleEDPWellbore,0.9791,success,False,138.8,6,0,13,0.158448
M4_g_items_grounded,s1,,ExampleIsothermalLeakyWell,0.9908,success,False,135.6,4,0,12,0.1915302
M4_g_items_grounded,s1,,ExampleMandel,0.508,success,False,192.2,18,0,24,0.37938419999999995
M4_g_items_grounded,s1,,ExampleThermalLeakyWell,0.3322,success,False,517.4,42,0,56,1.3482702000000002
M4_g_items_grounded,s1,,ExampleThermoporoelasticConsolidation,0.8675,success,False,143.9,9,0,16,0.14019744
M4_g_items_grounded,s1,,TutorialPoroelasticity,0.6571,success,False,230.9,8,0,20,0.31894859999999997
